artist,album,track,uri,duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity_levels,album.release_year,album.release_year_category,artist.id,artist.genres,artist.popularity,artist.number_of_followers,estimated_genre_type,genre_category
Dave Liebman,Solo (Live in New York),Roots / Trunk / Limbs / Branches / Twigs / Leaves (Live),5fqhBh9gwKhC4eCCNOgFBl,684296,0,0.407,0.211,-10.291,0.223,0.986,0.64,0.695,0.277,83.585,3,"[0,1]",2015,"(2010,2015]",429bUEZe2Hq5QJvO2CmhLn,avant-garde jazz|contemporary jazz|contemporary post-bop|ecm-style jazz|free jazz|italian jazz|japanese jazz|jazz|jazz fusion|jazz saxophone|swedish jazz|uk contemporary jazz,35,9673,jazz,jazz
Rob Araujo,Nineteen,Nineteen,6xEHCWUvalb0fNYuAo591v,283200,38,0.487,0.787,-11.323,0.0945,0.761,0.871,0.109,0.424,74.916,4,"(24,85]",2018,"(2015,2022]",6mWAKV1AAFvzxQr7uztRE9,neo r&b,38,28487,r&b,other
John Coltrane,Both Directions At Once: The Lost Album,Impressions - Take 4,6AdtR9eQaNGUQMIKS6oQs5,220226,16,0.43,0.504,-12.695,0.0705,0.0324,0.00161,0.115,0.732,91.404,3,"(1,24]",2018,"(2015,2022]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,65,1480095,jazz,jazz
What the Tango?!,Alt Mission,Ojos Que No Ven,53of1Jm1L6HLiRCH88N679,233882,0,0.573,0.511,-8.172,0.0333,0.166,0.000283,0.108,0.463,123.007,4,"[0,1]",2013,"(2010,2015]",1Rs2sifpDyJ0vJ2picQOUd,,0,36,,Not Assigned
Sonny Stitt Quartet,Tune-Up!/Constellation,Ray's Idea,27B2K2LHMWt45VUT6hcqnj,237186,0,0.466,0.542,-10.515,0.0374,0.725,8.68e-06,0.0577,0.636,169.31,4,"[0,1]",2007,"(2002,2010]",03Sna6rwmroeEViv4M4K8H,bebop|hard bop|jazz quartet,42,3881,jazz,jazz
Chick Corea,Hot House,Strange Meadow Lark,4w7O6AwNoOLYQadUVqDq9b,423426,5,0.322,0.198,-17.794,0.0389,0.993,0.901,0.122,0.0484,88.255,4,"(1,24]",2012,"(2010,2015]",5olDKSsFhhmwh8UCWwKtpq,contemporary jazz|contemporary post-bop|ecm-style jazz|jazz|jazz fusion|jazz piano|uk contemporary jazz,51,313664,jazz,jazz
Frédéric Chopin,Chopin Nocturnes,"Nocturnes, Op. 9: No. 3 in B Major",0MP7v4VBcEw33pvtdeEPF9,287693,15,0.293,0.0252,-26.122,0.0369,0.986,0.901,0.0939,0.167,75.786,4,"(1,24]",2016,"(2015,2022]",7y97mc3bZRFXzT2szRM4L4,classical|early romantic era|polish classical,74,2898005,classical,other
Ensiferum,Ensiferum,Goblin's Dance,7zb1Vv9KILRL7l0hdKUKe1,269546,25,0.424,0.965,-3.178,0.0717,4.02e-06,0.927,0.374,0.436,115.058,4,"(24,85]",2000,"[1957,2002]",0krXCIkthz13P8o0v2tksH,finnish melodeath|finnish metal|folk metal|melodic death metal|metal|nordic folk metal|power metal|viking metal,47,285115,metal,other
The Mars Volta,Frances the Mute,The Widow,3kVtLfhhPnwtHmzhZpU2Yy,350880,0,0.236,0.658,-6.059,0.0349,0.628,0.00927,0.276,0.106,106.223,3,"[0,1]",2005,"(2002,2010]",75U40yZLLPglFgXbDVnmVs,alternative metal|el paso indie,54,589172,alternative,alternative
Charlie Parker,Charlie Parker With Strings,(You Came Along From) Out Of Nowhere - Take 1 / Alternate,6zKrsLO1pmKv7dmrvDKPCC,208106,0,0.415,0.356,-9.862,0.0334,0.953,0.467,0.111,0.335,115.365,4,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Judge Funk,"Japanese Boogie & Disco, Vol. 2",Shingo,6OsgFiH15CyRUYbc2MX3PC,397777,0,0.881,0.604,-9.738,0.0595,0.0109,0.341,0.124,0.953,108.016,4,"[0,1]",2017,"(2015,2022]",0LyfQWJT6nXafLPZqxe9Of,,0,1738944,,Not Assigned
Terell Stafford,Brotherlee Love,Mr. Kenyatta,1Hd4RcqvacX8yQNtADPFSs,445893,5,0.631,0.498,-9.344,0.0352,0.627,0.911,0.112,0.618,93.115,4,"(1,24]",2015,"(2010,2015]",7rF1f3ZbidUhK24k7N8RcB,jazz trumpet,26,2980,jazz,jazz
Lee Morgan,Search For The New Land,The Joker - Remastered,5NgqgpKQz0zjyERVrmY9hb,304453,27,0.595,0.503,-8.81,0.0426,0.834,0.00966,0.0785,0.74,133.568,4,"(24,85]",2007,"(2002,2010]",38C3okxv3fyyOIQUVPCdGX,bebop|big band|free jazz|hard bop|jazz|jazz trumpet|soul jazz,47,126668,jazz,jazz
Terell Stafford,New Beginnings,The Touch of Your Lips,48Vn2ii6NWnCPPLkS9Lf8x,359360,1,0.428,0.452,-10.312,0.047,0.541,0.601,0.124,0.525,79.968,4,"[0,1]",2003,"(2002,2010]",7rF1f3ZbidUhK24k7N8RcB,jazz trumpet,26,2980,jazz,jazz
Sonny Rollins Quartet,Tenor Madness - Saxophone Colossus,St. Thomas,6CjUE0eQa5zAnjyFi8ipPH,410920,0,0.55,0.515,-9.812,0.0421,0.636,0.514,0.105,0.74,111.687,4,"[0,1]",2010,"(2002,2010]",2mlKlEmxOO3vb6DqopDh4H,bebop|jazz quartet,35,8929,jazz,jazz
The Dear Hunter,"Act II: The Meaning Of, And All Things Regarding Ms. Leading",The Church and The Dime,4mPAYWtsCneopflIBhGsMy,297813,0,0.299,0.838,-6.886,0.0574,0.0168,0.00407,0.121,0.28,119.986,3,"[0,1]",2007,"(2002,2010]",51lE580QM13Anmb3mK2j1e,dreamo|progressive jazz fusion|progressive post-hardcore,47,144710,jazz,jazz
KNOWER,Think Thoughts,Things About You,7snRALM7X6I9cNR1vqdUjm,157951,19,0.703,0.962,-4.797,0.148,0.00603,0.598,0.0408,0.966,166.027,4,"(1,24]",2011,"(2010,2015]",7fVp0A6oCMfiQJihMnY0SZ,la pop,37,88698,pop,pop
Charlie Parker,Bird - Original Motion Picture Soundtrack,Ko Ko,4FSDfXVrRDWyVYnSKVYEGw,258800,39,0.449,0.697,-9.96,0.0721,0.282,0.00599,0.284,0.799,151.486,4,"(24,85]",1988,"[1957,2002]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Charlie Parker,Charlie Parker With Strings,I Didn't Know What Time It Was,6oCdIcwnSQQ6EE4d3q2aMZ,194386,0,0.269,0.415,-7.689,0.0315,0.814,0.0212,0.299,0.523,85.239,3,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
bôa,Get There,Angry,2QEghGbQSBp4ShqcfmyKUm,222400,0,0.299,0.925,-5.914,0.139,0.00161,0.000211,0.133,0.426,184.219,4,"[0,1]",2005,"(2002,2010]",5jTtGLk1mGFMY5lQOvJYUj,,63,261659,,Not Assigned
Manchester Orchestra,Mean Everything To Nothing,Everything To Nothing,6Nyje8hnMHKNJI5t7Gsl32,337680,34,0.478,0.63,-5.269,0.0363,0.0102,0.00919,0.113,0.215,138.924,3,"(24,85]",2009,"(2002,2010]",5wFXmYsg3KFJ8BDsQudJ4f,indie rock,62,482388,rock,other
Portugal. The Man,The Satanic Satanist,People Say,4uf5rm43PiWhKjwytMwmAc,179360,0,0.516,0.755,-5.926,0.03,0.0245,1.18e-05,0.784,0.66,159.995,4,"[0,1]",2009,"(2002,2010]",4kI8Ie27vjvonwaB2ePh8T,modern alternative rock|modern rock|rock,65,1348978,alternative,alternative
Terence Blanchard,Jazz in Film,Clockers,2qR8PNUtsLwLYjqBlU15Pj,481360,5,0.378,0.406,-12.503,0.0329,0.448,0.934,0.141,0.593,151.898,3,"(1,24]",1999,"[1957,2002]",0LyfQWJT6nXafLPZqxe9Of,,0,1738944,,Not Assigned
Donald Harrison,Quantum Leap,E=mc2,2bRNiFJu7d06czDTrIVzfL,247426,0,0.573,0.434,-11.607,0.0565,0.458,0.785,0.217,0.536,79.935,4,"[0,1]",2010,"(2002,2010]",53pHwg1sjhqGk726JnJHYb,jazz saxophone|new orleans jazz,22,5145,jazz,jazz
The Flashbulb,Hardscrabble,Last Bank,1A2w5XsHtx3P6YbVRRRIu7,219626,5,0.572,0.902,-6.791,0.0861,0.00167,0.825,0.117,0.492,164.977,4,"(1,24]",2012,"(2010,2015]",6mMCSCuTbGU6kNr4303LwH,breakcore|drill and bass|intelligent dance music,41,49926,dance,dance
John Coltrane,Giant Steps,Cousin Mary,1WHR4UpQNFysgxJV5uaxMi,349533,0,0.529,0.354,-15.427,0.0546,0.473,0.00371,0.144,0.443,111.434,4,"[0,1]",1960,"[1957,2002]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,65,1480095,jazz,jazz
Charlie Parker,Charlie Parker With Strings,Autumn In New York,55DOGFgIwi6xwY2dRzlYog,211452,0,0.299,0.404,-7.433,0.03,0.768,0.535,0.0776,0.257,87.654,3,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Lauren Sevian,Bliss,Evergreen,2mqcZU1I1MYFvyhX4zLaeR,381914,0,0.42,0.192,-15.323,0.0413,0.966,0.878,0.101,0.132,79.393,3,"[0,1]",2018,"(2015,2022]",0Y6aUM2yWtx0OEBMhtVjDv,jazz saxophone,6,379,jazz,jazz
Branford Marsalis Quartet,Requiem,16th St. Baptist Church,3jk0eBYadaKnngFp4gbJ8O,583706,1,0.599,0.385,-11.928,0.0693,0.708,0.922,0.0947,0.133,96.234,5,"[0,1]",1999,"[1957,2002]",795yvukGj0UOfcP8uftDq9,jazz quartet,34,18212,jazz,jazz
The Cannonball Adderley Quintet,Cannonball Adderley Quintet In Chicago,You're A Weaver Of Dreams,1dWxZBpyJ0ZkmgEqSFTiYQ,334640,0,0.537,0.157,-13.81,0.0377,0.84,0.00644,0.0941,0.355,88.317,4,"[0,1]",1959,"[1957,2002]",2o346NHhUAlVxl5uXBVxK7,bebop|big band|hard bop|jazz|jazz funk|jazz fusion|jazz saxophone|soul jazz,35,34396,jazz,jazz
ROSALÍA,El Mal Querer,DI MI NOMBRE - Cap.8: Éxtasis,2Sfl7odHUmG7qc8SbqUyzE,162376,64,0.794,0.534,-6.47,0.131,0.885,5.18e-05,0.314,0.547,91.871,4,"(24,85]",2018,"(2015,2022]",7ltDVBr6mKbRvohxheJ9h1,r&b en espanol,85,6547564,r&b,other
Portugal. The Man,The Satanic Satanist,Lovers In Love,2sCtenuotIMHvYPb6foXqC,193960,0,0.518,0.876,-5.689,0.0816,0.594,0.0163,0.111,0.693,150.843,4,"[0,1]",2009,"(2002,2010]",4kI8Ie27vjvonwaB2ePh8T,modern alternative rock|modern rock|rock,65,1348978,alternative,alternative
Slint,Spiderland,Breadcrumb Trail,65ym1HrzBDTUuHbkBotBUQ,355533,0,0.231,0.44,-16.609,0.0408,0.0106,0.121,0.0947,0.195,180.681,4,"[0,1]",1991,"[1957,2002]",4IwOItqRhsIoRuD5HP4vyC,alternative rock|art rock|dream pop|experimental|experimental rock|indie rock|louisville underground|math rock|post-hardcore|post-punk|post-rock|slowcore,42,157593,alternative,alternative
Tina Guo,Game On!,The Witcher 3: Wild Hunt (feat. Einar Selvik),1nw36sVecwFWiZNaezI5Bb,168893,31,0.196,0.891,-5.37,0.0767,0.0134,0.681,0.205,0.196,89.129,4,"(24,85]",2017,"(2015,2022]",46T4yCHjQfVxokuATj1SiV,cello,49,57563,cello,other
Lamb of God,Ashes Of The Wake,One Gun,178fHPvgX2zLkHO9g9As9N,239293,0,0.489,0.995,-4.365,0.0745,0.00135,0.000562,0.337,0.168,99.305,4,"[0,1]",2004,"(2002,2010]",3JFsVIxOn7STeilPICkkB2,alternative metal|groove metal|melodic metalcore|metal|nu metal|virginia metal,65,1735533,alternative,alternative
Ensiferum,Ensiferum,Old Man - Demo '97,1ZraCUe8xLKZNHsUg3psQ0,388946,18,0.171,0.918,-4.059,0.0583,8.6e-06,0.0612,0.0938,0.208,74.669,4,"(1,24]",2000,"[1957,2002]",0krXCIkthz13P8o0v2tksH,finnish melodeath|finnish metal|folk metal|melodic death metal|metal|nordic folk metal|power metal|viking metal,47,285115,metal,other
Sex Bob-Omb,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),Garbage Truck,5mjNG7BYMul8fElJ4KHxdf,103880,0,0.494,0.839,-4.458,0.127,0.299,0,0.467,0.668,133.481,4,"[0,1]",2010,"(2002,2010]",0LyfQWJT6nXafLPZqxe9Of,,0,1738944,,Not Assigned
Duke Ellington,Jazz in Film,Degas' Racing World,5gO5qfHkuCDd6wK8pfVAOi,417200,4,0.334,0.192,-14.055,0.0427,0.763,0.87,0.104,0.206,200.804,3,"(1,24]",1999,"[1957,2002]",0LyfQWJT6nXafLPZqxe9Of,,0,1738944,,Not Assigned
Frédéric Chopin,Chopin Nocturnes,"Nocturnes, Op. 32: No. 2 in A-Flat Major",7zdDWl1PWslCMUp8agPs0H,294986,12,0.338,0.116,-16.771,0.0495,0.993,0.899,0.105,0.202,168.932,3,"(1,24]",2016,"(2015,2022]",7y97mc3bZRFXzT2szRM4L4,classical|early romantic era|polish classical,74,2898005,classical,other
Money Chicha,Echo en Mexico,Echo en Mexico,01kpcBNsQMDjkmIBbSHCrk,257462,27,0.496,0.8,-7.411,0.0319,0.00376,0.941,0.798,0.519,125.783,4,"(24,85]",2016,"(2015,2022]",3fsyG1yskjAgNCPPfIUBcE,chicha|latin afrobeat,19,6340,chicha,other
The Mars Volta,Frances the Mute,Tarantism,0x974VT56EUZ1vouUKvunI,400106,0,0.254,0.963,-4.089,0.197,0.000133,0.331,0.898,0.144,129.137,4,"[0,1]",2005,"(2002,2010]",75U40yZLLPglFgXbDVnmVs,alternative metal|el paso indie,54,589172,alternative,alternative
Alexa Tarantino,Crossing Paths,Line Up,6DNzArBp9QKblV5ZH9zeob,299720,0,0.539,0.0948,-18.427,0.0513,0.987,0.878,0.121,0.677,131.08,4,"[0,1]",2014,"(2010,2015]",4iP863xgxxSQUbKm7SVwXh,straight-ahead jazz,21,1719,jazz,jazz
Willie Jones III,Groundwork,Groundwork,0ihtpXrXfqwayAvljnZXKl,387626,0,0.409,0.242,-19.849,0.0346,0.903,0.684,0.316,0.214,100.701,4,"[0,1]",2015,"(2010,2015]",06zKa5bEBIn8j0iUdCR6cX,jazz drums|straight-ahead jazz,24,1587,jazz,jazz
John Coltrane Sextet,Blue Train,I'm Old Fashioned,0NTN3nHKtdYrrbcHM5TsJP,478266,1,0.472,0.132,-14.304,0.0348,0.969,0.865,0.0989,0.367,79.939,4,"[0,1]",2010,"(2002,2010]",05TV25sw3rO4b7QUjcQcF2,spiritual jazz,10,1412,jazz,jazz
Benny Golson Quintet,Domingo,Domingo,1p9BGDH7GjXSfmRMVMxkRg,477733,0,0.41,0.426,-13.603,0.0356,0.692,0.648,0.134,0.593,132.089,4,"[0,1]",1993,"[1957,2002]",3H6wOSefdMFkMwLPv7S0tF,,0,44,,Not Assigned
MGMT,Congratulations,Lady Dada's Nightmare,4tQQ5NSnFrZXTb8BoMclIA,271280,32,0.354,0.477,-7.89,0.0303,0.568,0.911,0.196,0.0508,77.97,4,"(24,85]",2010,"(2002,2010]",0SwO7SWeDHJijQ3XNS7xEE,alternative dance|indietronica|modern rock|rock,75,2681980,alternative,alternative
Charlie Parker,Bird - Original Motion Picture Soundtrack,Laura,5YIhyj0uiGSJPLARP7nzte,211040,32,0.272,0.322,-12.189,0.0307,0.85,0.87,0.354,0.238,84.395,4,"(24,85]",1988,"[1957,2002]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
ROSALÍA,El Mal Querer,MALDICIÓN - Cap.10: Cordura,5IIXMynH8cxC8is6MaqdF7,175254,51,0.439,0.31,-8.118,0.0416,0.727,1.25e-06,0.112,0.372,103.993,3,"(24,85]",2018,"(2015,2022]",7ltDVBr6mKbRvohxheJ9h1,r&b en espanol,85,6547564,r&b,other
The Delgados,Hate,The Light Before We Land,3snqzY7FHwIMGsOsyiTMDr,330866,0,0.201,0.544,-5.616,0.0342,0.134,0.000408,0.0948,0.113,138.11,3,"[0,1]",2002,"[1957,2002]",4wavWMHhIiUXxwCuWsHzXo,britpop|scottish indie,30,18693,indie,indie
Donald Harrison,The Chosen,The Chosen,2hnLkbXOfOTrOhuJxIZErm,334746,0,0.535,0.51,-9.217,0.0387,0.185,0.476,0.229,0.357,115.949,3,"[0,1]",2008,"(2002,2010]",53pHwg1sjhqGk726JnJHYb,jazz saxophone|new orleans jazz,22,5145,jazz,jazz
Venetian Snares,Detrimentalist,Koonut-Kaliffee,0KSoK19ylvTvahfsDu0EBY,294733,0,0.601,0.992,-2.743,0.182,0.0236,0.27,0.0392,0.608,157.562,4,"[0,1]",2008,"(2002,2010]",7eKIP3IoPoUAZgZuvMM6hf,braindance|breakcore|drill and bass|hardcore techno|intelligent dance music,37,98895,dance,dance
Macross 82-99,CHAM!,Fun Tonight,4MmO631CdxuFOm18UVbhkp,162461,54,0.612,0.938,-7.253,0.0562,2.51e-05,0.717,0.329,0.595,129.994,4,"(24,85]",2015,"(2010,2015]",5C8KyBfvAz9PSaOd30eIow,future funk|kawaii future bass|vaporwave,52,190966,bass,other
Dave Liebman,Solo (Live in New York),Spring '82 / Saint Candle / Marriage of the Heavenly Man (Live),6G6bODAsmu1ebQsgmCAyzd,579264,0,0.455,0.171,-12.264,0.168,0.99,0.539,0.819,0.398,93.98,4,"[0,1]",2015,"(2010,2015]",429bUEZe2Hq5QJvO2CmhLn,avant-garde jazz|contemporary jazz|contemporary post-bop|ecm-style jazz|free jazz|italian jazz|japanese jazz|jazz|jazz fusion|jazz saxophone|swedish jazz|uk contemporary jazz,35,9673,jazz,jazz
Charles McPherson,Siku Ya Bibi,For Heaven's Sake,5IJsMkWLk5JWzWFipxjeTB,304457,0,0.487,0.25,-12.383,0.0382,0.855,0.456,0.12,0.207,118.01,4,"[0,1]",1991,"[1957,2002]",6iRat96avb9tai5DCUZ7qf,,10,1884,,Not Assigned
"Jose Luis ""Pepe"" Motta",Cuadro De Amigos,Yo Te Bendigo,0aJ17aiEK8AeuRHo7SSP6P,153994,0,0.536,0.409,-9.366,0.0367,0.648,0.915,0.701,0.524,109.429,4,"[0,1]",2010,"(2002,2010]",0LyfQWJT6nXafLPZqxe9Of,,0,1738944,,Not Assigned
VHS Head,Trademark Ribbons of Gold,Set Pieces,2hTPCYdjRkGw5gtK9Eoxk2,156000,1,0.58,0.926,-5.133,0.191,0.27,0.0187,0.436,0.269,139.988,4,"[0,1]",2010,"(2002,2010]",4yeeydDo3JBOENa72J7KdV,vaporwave,11,3063,vaporwave,other
Macross 82-99,CHAM!,Lost Without You,0pgv4dwvd3j15Gk5nHxXtG,82200,26,0.81,0.512,-10.306,0.037,0.0619,0.798,0.116,0.328,99.999,4,"(24,85]",2015,"(2010,2015]",5C8KyBfvAz9PSaOd30eIow,future funk|kawaii future bass|vaporwave,52,190966,bass,other
Tina Guo,Game On!,Super Mario Bros.,7HgjBaplhOX93Ji1bPVUOi,230400,17,0.736,0.715,-6.646,0.0481,0.0435,0.893,0.18,0.683,109.95,4,"(1,24]",2017,"(2015,2022]",46T4yCHjQfVxokuATj1SiV,cello,49,57563,cello,other
DJ Shadow,The Mountain Will Fall,Nobody Speak,2A9rFFPwsnhusCh8ZMBvYY,195965,0,0.621,0.814,-5.937,0.154,0.0405,0.00274,0.263,0.304,160.066,4,"[0,1]",2016,"(2015,2022]",5CE2IfdYZEQGIDsfiRm8SI,big beat|downtempo|electronica|hip-hop|trip hop|turntablism,62,540941,big,other
RATKING,So It Goes,Remove Ya,4KujDM5UBoYzEmu8xclUpf,188824,0,0.485,0.92,-4.118,0.415,0.147,0,0.194,0.448,127.809,4,"[0,1]",2014,"(2010,2015]",2xtXCUTxmekNFB8oIYuOfe,escape room,27,31260,escape,other
DJ Shadow,The Mountain Will Fall,Three Ralphs,2Dn9IDJjTexNM9lNPqlx1O,216999,0,0.51,0.408,-12.271,0.0693,0.0627,0.823,0.275,0.156,136.366,4,"[0,1]",2016,"(2015,2022]",5CE2IfdYZEQGIDsfiRm8SI,big beat|downtempo|electronica|hip-hop|trip hop|turntablism,62,540941,big,other
Shinsei Kamattechan,Minna Sine,jibun rashiku,3Ii65voXdoiqbrZowJVWc1,338106,0,0.281,0.939,-4.067,0.127,4.58e-05,0.00525,0.0815,0.592,138.454,4,"[0,1]",2010,"(2002,2010]",1ZnuqrjIR4q8zhgriUYsSo,japanese alternative rock,54,123161,alternative,alternative
Park So Eun,일기,사랑받고 싶어라,7FM2wnGOxnOsqj7cKQnre0,282412,11,0.197,0.435,-4.2,0.0347,0.459,0,0.138,0.117,56.371,4,"(1,24]",2018,"(2015,2022]",20gFWTh2tofhLIjyn2fHeG,k-indie|korean indie folk,28,5807,indie,indie
T. Rex,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),Teenage Dream,1x1GWjkC2ND0Z58JIvY0py,345613,0,0.362,0.908,-4.792,0.125,0.0217,4.99e-05,0.579,0.564,126.905,4,"[0,1]",2010,"(2002,2010]",0LyfQWJT6nXafLPZqxe9Of,,0,1738944,,Not Assigned
Jane's Addiction,Nothing's Shocking,Standing in the Shower...Thinking,7DzT745Oi9NI016FEkjWNa,185160,35,0.506,0.972,-8.92,0.0641,0.0201,0.767,0.371,0.447,112.269,4,"(24,85]",1988,"[1957,2002]",02NfyD6AlLA12crYzw5YcR,alternative metal|alternative rock|blues rock|funk metal|funk rock|grunge|nu metal|permanent wave|pop rock|rap rock|rock,57,1258991,alternative,alternative
Ensiferum,Ensiferum,Old Man (Väinämöinen),3XQLHNw8tMEmw9Yi4PKpux,332706,28,0.103,0.879,-3.092,0.0572,6.98e-06,0.41,0.118,0.305,157.29,4,"(24,85]",2000,"[1957,2002]",0krXCIkthz13P8o0v2tksH,finnish melodeath|finnish metal|folk metal|melodic death metal|metal|nordic folk metal|power metal|viking metal,47,285115,metal,other
Macross 82-99,CHAM!,I'm Sorry,0mkzK5gwJQQ8WZWvGI87A1,152000,18,0.164,0.321,-15.289,0.049,0.000479,0.757,0.302,0.0347,102.447,4,"(1,24]",2015,"(2010,2015]",5C8KyBfvAz9PSaOd30eIow,future funk|kawaii future bass|vaporwave,52,190966,bass,other
The Mars Volta,Frances the Mute,Con Safo,7FgcQwCxZMakAIxaFJcvSJ,228466,0,0.14,0.983,-3.277,0.312,0.00801,0.281,0.653,0.117,181.874,3,"[0,1]",2005,"(2002,2010]",75U40yZLLPglFgXbDVnmVs,alternative metal|el paso indie,54,589172,alternative,alternative
bohemianvoodoo,echoes,Chill Out,3TvCJ0ptiKFeuGBBFz9kXS,409853,21,0.602,0.631,-10.14,0.0387,0.666,0.91,0.971,0.674,95.428,4,"(1,24]",2017,"(2015,2022]",2pKjlyTAEzqUAFsQNCgmkS,japanese jazz|japanese jazz fusion|japanese post-rock,30,25392,jazz,jazz
MGMT,Oracular Spectacular,Future Reflections,0USruADoPffR0n8VHcRJ3r,240253,41,0.512,0.978,-4.02,0.0963,0.0832,0.0445,0.37,0.494,140.022,4,"(24,85]",2007,"(2002,2010]",0SwO7SWeDHJijQ3XNS7xEE,alternative dance|indietronica|modern rock|rock,75,2681980,alternative,alternative
Danny Janklow,Worlds Collide,Pi Day,4W3PkZMXokLD1WxaQnMVcI,335240,0,0.452,0.648,-6.781,0.0318,0.75,0.252,0.173,0.579,116.22,4,"[0,1]",2019,"(2015,2022]",5tGErdVuglvOkSlTo4scnt,,7,1717,,Not Assigned
Sonny Stitt Quartet,Tune-Up!/Constellation,Casbah,2m8H3oIDeLelYpJqRrQmtt,304413,0,0.495,0.324,-12.865,0.0494,0.844,0.244,0.0934,0.377,158.459,4,"[0,1]",2007,"(2002,2010]",03Sna6rwmroeEViv4M4K8H,bebop|hard bop|jazz quartet,42,3881,jazz,jazz
John Coltrane,My Favorite Things,Summertime,53kXQByrhQG2KyxfsJ2aog,697946,22,0.364,0.541,-10.379,0.0545,0.497,0.0827,0.119,0.322,80.339,4,"(1,24]",1961,"[1957,2002]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,65,1480095,jazz,jazz
Benny Golson Quintet,Domingo,Thinking Mode,5fWTDL4RByWB3xDSz4LNcv,567026,0,0.375,0.348,-13.099,0.0362,0.763,0.39,0.106,0.287,58.217,4,"[0,1]",1993,"[1957,2002]",3H6wOSefdMFkMwLPv7S0tF,,0,44,,Not Assigned
Frédéric Chopin,Chopin Nocturnes,"Nocturne in C-Sharp Minor, B. 49: Lento con gran espressione",6Nn9ZK1zVMuFtVJBY02NTv,314600,12,0.211,0.00215,-36.189,0.0618,0.988,0.925,0.0547,0.119,68.65,3,"(1,24]",2016,"(2015,2022]",7y97mc3bZRFXzT2szRM4L4,classical|early romantic era|polish classical,74,2898005,classical,other
Juan Serrano,At the World's Fair,Almoaci (Granaina),0iNMvHGSBv08Y5I13fMOUG,432680,3,0.304,0.434,-20.535,0.051,0.954,0.886,0.766,0.439,131.283,4,"(1,24]",1965,"[1957,2002]",3QFILZBmorcywC5QvAnm50,flamenco guitar|rumba,34,2830,guitar,other
Anamanaguchi,Endless Fantasy,In The Basement,2tjsTHR7Det4ckieG47frW,209852,0,0.39,0.913,-2.702,0.0556,0.0432,0.656,0.496,0.542,150.266,4,"[0,1]",2013,"(2010,2015]",2UwJRAgSOi1zcLkvUNc8XL,bitpop|chiptune|indie game soundtrack|nintendocore,51,173496,indie,indie
Portugal. The Man,The Satanic Satanist,The Woods,6GH0QZggGrLjnrSrcHChdb,191946,0,0.599,0.688,-6.873,0.0539,0.485,0.071,0.12,0.684,77.62,4,"[0,1]",2009,"(2002,2010]",4kI8Ie27vjvonwaB2ePh8T,modern alternative rock|modern rock|rock,65,1348978,alternative,alternative
Donald Harrison,Quantum Leap,Young MJ,4ebKackkMMMqba8CmQsKSb,277773,0,0.684,0.598,-12.726,0.0614,0.534,0.744,0.144,0.886,101.931,4,"[0,1]",2010,"(2002,2010]",53pHwg1sjhqGk726JnJHYb,jazz saxophone|new orleans jazz,22,5145,jazz,jazz
Willie Jones III,Groundwork,Charity,42PaRqPL1pZzvGpXpSdOmA,283600,0,0.483,0.436,-12.45,0.0446,0.754,0.0147,0.163,0.314,124.107,3,"[0,1]",2015,"(2010,2015]",06zKa5bEBIn8j0iUdCR6cX,jazz drums|straight-ahead jazz,24,1587,jazz,jazz
Hiromi,Spark,All's Well,7MHEGicl476tG6hwMPA6J9,452146,0,0.361,0.574,-12.243,0.0728,0.198,0.894,0.0839,0.689,63.419,4,"[0,1]",2016,"(2015,2022]",7DeuppKQdCVhuWrzzCBBpc,japanese jazz|japanese jazz fusion|jazz|jazz fusion|modern jazz piano,42,197324,jazz,jazz
Charlie Parker,Charlie Parker With Strings,Just Friends - Take 1 / Incomplete,50PGkPDBiiNPF42ftdQjaU,44812,0,0.385,0.387,-9.816,0.034,0.962,0.0322,0.187,0.688,81.198,3,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
